comment_text,author,votes,time
Tem vui mà không chơi quá nhiệt tình... làm kiểu giống dàn dựng.....nên hết mình vì cuộc chơi ko phải vì công việc... cảm thấy kiểu ko hết mình,@vophuc6793,0,2 tháng trước
Làm clip mà cho mọi người đốt lửa ngay những bụi cây trong rừng thì quá ngu dốt nhé👍 Nên phổ biến lại không được thì dẹp cả seri này đi,@anhphamsim592,0,2 tháng trước
Trời đi mời ông vũ trụ vlog thì sao mấy người kia sinh tồn lại ổng được! Ổng sinh tồn mấy năm nay rồi ai chơi lại ổng! 😆😆😆 game này là dễ cho ông vũ,@Luxumper,0,2 tháng trước
hj,@HySon-pe6om,0,2 tháng trước
Làm clip thăm ngàn bán lạp xưởng nướng đá đi a,@NguyenT-mh8os,0,2 tháng trước
"Trừ vũ trụ ra có khứa nào bít chút sinh tồn đâu, coi chả hấp dẫn gì, mới khởi động cái gg hết mẹ rồi",@hieuphan-ik1uy,1,2 tháng trước
ANH ƠI CHO TỤI EM XIN LINK SẢN PHẨM DỤNG CỤ SINH TỒN Ạ,@nnnminhthuan7136,0,2 tháng trước
Sao chơi lại vũ trụ kkk,@congdanh272,0,2 tháng trước
"Anh Lâm ơi, mình thử thách ở Vân Lại Viên đi anh",@binbinlee6434,0,2 tháng trước
Làm sao để được trải nghiệm sinh tồn vậy a lâm,@nhatvan7630,0,2 tháng trước
anh lâm nay để vỹ live chim đánh tài xỉu à vỹ nó live con binh88 đấy anh,@VanSu-y5y,0,2 tháng trước
Đợt này toàn dân chuyên đi thôi ❤,@hienvan2633,0,2 tháng trước
"Vũ Trụ rất ok, ủng hộ, chơi như vậy mới đúng",@dungduong3998,0,2 tháng trước
"Các bạn trong công ty chơi không nhiệt tình, không thích thì thôi, diễn mất hay Tú Ân... nhé",@dungduong3998,0,2 tháng trước
Anh chuoi chien,@phongtruongthanh865,0,2 tháng trước
MÌNH LÀ GIANG TRONG VIDEO NHÉ CÁC BẠN. SINH TỒN ĐÚNG LÀ NGUY HIỂM VÀ KHỐC LIỆT LẮM,@tocdovlog,1,2 tháng trước
"mới chơi gặp top server :))))) thiếu điều phải cho game khó hơn như tặng mỗi người các loại hạt giống, vừa sinh tồn vừa tạo ra được cây trồng lên dc mầm thì mới chiến thắng chẳng hạn :V",@nghiakhoihoang6824,0,2 tháng trước
kênh anh lâm làm những video này rất hay và cuốn tập sau anh mời sang vlog càng hay hơn nữa,@phuocbuihuu3822,0,2 tháng trước
Mong anh có vd khui hàng bom ạ❤❤,@TuDiep-uh3uc,0,2 tháng trước
Hay quá a ơi 👍👍👍,@TiểuMinhDương,0,2 tháng trước
Vòng sau hoặc vòng gala add a Lâm vào thì mới chiến và gây cấn video khó đoán kết quả hơn cảm ơn a.,@JOHNNYcvc,0,2 tháng trước
Vũ trụ phải sinh tồn với t may ra có đối chứ out trình quá.,@MêÂmĐạoSĩ,0,2 tháng trước
Vũ trụ vlogs chơi s mấy ng kia chơi lại chèn. Lụm 10 củ là đúng r,@hongloanphan7986,0,2 tháng trước
Vũ trụ thắng,@haihuynh3668,0,2 tháng trước
sinh tồn game mà mời vũ trụ trao giải trc khi choi cho xong. gặp bảng mềm ko kkk.tại giải 10tr ak chứ giải 500tr ông vũ trụ ổng đăng ký tạm trú trỏng luôn,@giaitrinhetv5607,0,2 tháng trước
2 idol chung 1 clip ❤❤,@kimthyong8655,0,2 tháng trước
"Tụi này yếu quá, mới khổ xíu đã đầu hàng, chắc toàn con gái thành phố 😀",@nguyentatluandanny,0,2 tháng trước
ah lâm lm thử thách sinh tồn cùng sang vlog đi anh🤣,@tiennguyentrong8847,0,2 tháng trước
Phút thứ 19 😅,@ThanhNguyen-td1mp,0,2 tháng trước
Vũ trụ có triển vọng á 😅😅😅,@ViệtTrần-r6r,0,2 tháng trước
vài giây đầu thấy Vũ là out trình rồi,@baoinh7545,0,2 tháng trước
Ông vũ trụ kinh nghiệm ghê thật,@phucminh7602,0,2 tháng trước
Mong anh lâm làm video người cuối cùng làm nhà trên cây và sinh tồn 50 giờ săn bắt và sống trên nhà cây.,@thulan431,1,2 tháng trước
❤❤❤,@tocdovlog,0,2 tháng trước
Anh Lâm mời vũ trụ hợp tác nhiều video nữa nhỉ,@baongoclethi5358,0,2 tháng trước
"Anh lâm mỗi năm lại càng già thêm 1 tuổi nên là quá là nhanh chóng , cả team của anh ai ai nhìn cũng già hết trơn à 😊",@tamlo4743,0,2 tháng trước
Cảm giác nay nhìn chất lượng video anh lâm nét thật,@trietvo3596,1,2 tháng trước
"Thích ông vũ trụ vãi, điềm tĩnh, bản lĩnh. Respect",@ThiSiLamTho,0,2 tháng trước
Lúc đầu ôg vũ trụ nói ng miền tây là biết thắng lun r,@PhátNguyễn-l9l,0,2 tháng trước
Ai kinh nghiệm bằng ông vũ trụ,@honphung1912,0,2 tháng trước
seri sinh tồn cho cu tú đi làm trò hề ak . hết ng hay sao vậy,@HoanNguyen-u8c,0,2 tháng trước
Mới vô xem nhưng thấy vũ trụ là hiểu ai thắng rồi,@LongHoang-y5t,0,2 tháng trước
Má vkl ai cho ông Vũ Trụ vô vậy out trình thật sự =)))),@HảiLê-y5m,0,2 tháng trước
Mấy em thấy giốnh vào rừng phá hoại cây hơn,@quanvu7761,0,2 tháng trước
Tú vô chỉ ngủ và ngủ😂,@linhvuinhon374,0,2 tháng trước
.,@TừtrongmáuKutô,0,2 tháng trước
Trong các tập sinh tồn thì tập này hay nhất vì có anh Vũ Trụ chơi đỉnh quá❤,@nongnu.4676,0,2 tháng trước
Sinh tồn đưa mấy thằng cộng tử bột. Cục nhớt nặng hơn số kí thì làm gì ăn. T toàn tua đến vtru vlog xen,@KhangNguyen-qw2ty,0,2 tháng trước
chưa chơi là biết vũ trụ thắng,@KhaTừ-b5k,0,2 tháng trước
không biết đến khi nào mới được thấy team anh Sang Vlog với team anh Lâm Vlog sinh tồn với nhau =)))),@HoangDo-f1y,1,2 tháng trước
"game này mà có Anh Sang Vlog là lụm cái giải luôn 
:))))))))))))))))))))))))))))))))",@PVIPPRO3,0,2 tháng trước
Mới coi thấy ông vũ trụ là đoán đc khoảng 95% là ai thắng rồi,@Huutri1990,0,2 tháng trước
Rồi rốt cuộc là chào các bạn hay chào cái bàn v 😳,@trongtran1208,0,2 tháng trước
ông Vũ Trụ chuyên sinh tồn mà game này ko win là dỡ à!,@minhphuoc2507,0,2 tháng trước
Sang vlog thì chỉ núp bụi sinh tồn 1 mình 😂😂😂,@Hotramvlog68,0,2 tháng trước
Mấy ông này mà chơi với vũ trụ thì phải gọi vũ trụ bằng cụ. Chấp ở trước 1 tuần cũng thắng mấy ông này,@anongnoitro6227,0,2 tháng trước
Anh mời LK hòa đi anh,@SỹNguyênPhạm-q4b,0,2 tháng trước
"chưa được 48 tiếng, có khi mình cũng được 10 củ",@ThangMap-en1iv,0,2 tháng trước
Vũ trụ được xem như chuyên gia sinh tồn đấu với anh ấy cũng hơi đuối á ❤,@quocduongtruong6009,0,2 tháng trước
Ông Vũ Trụ mà chơi thì còn  j hay hơn,@KinghunterVN,0,2 tháng trước
vu tru vlog out trình cả đám rồi! nhìn thấy tên là biết ai thắng luôn !,@TAINGUYEN-ui7zh,0,2 tháng trước
thấy a Vũ Trụ nắm chắc phần thắng lên 80%,@phucdeptraicogisai,1,2 tháng trước
"Gala ô Vũ Trụ lại húp tiếp cái giải, ngon lành",@nika6868,0,2 tháng trước
ok,@thanhtruonghong2541,0,2 tháng trước
lâu không xem Anh Lâm=)) giờ xem lại thấy ảnh đầy đặn ra nhìu ròi kkk,@hiennguyenthihien1839,0,2 tháng trước
Có sang vlog và khám phá biển tv thì gay cấn hơn a Lâm ơi!,@TấnvinhNguyễn-k8m,0,2 tháng trước
Toàn toxic chán😒,@Denji0268,0,2 tháng trước
Có Sang vlog mới căng,@kay1119,1,2 tháng trước
"Sao tôi xem video người khác thì bình thường, riêng xem bên này 2 kênh khi quảng cáo là bị lag giật",@taivan1380,0,2 tháng trước
A em chơi sao lại vũ trụ vlog 😊😊😊😊😊,@nhatvipham958,0,2 tháng trước
Em chờ tập này lâu lắm rồi,@NhuHuynh-sd8cx,0,2 tháng trước
"Mời nhầm người chơi:))
Vũ chụ có kênh về sinh tồn tên là vũ trụ vlog:))",@HungLohai-qp7yl,1,2 tháng trước
Tầm của vũ trụ thì mầy thí sinh kìa cửa gì,@ToanPhan-u7g,0,2 tháng trước
1 sao 10 sao đảo ngược đi anh,@MinhNguyễnQuang-s8n,1,2 tháng trước
Mình ủng hộ vũ trụ nha .nhìn thấy vũ trong vi deo này mình mấy xem,@ThilananhNguyen-xs8uo,1,2 tháng trước
vua sinh tồn mà,@PVIPPRO3,0,2 tháng trước
Ko có Vỹ hả anh,@ngoannguyenkg8295,0,2 tháng trước
A vũ trụ giỏi thật ❤,@quocle4933,0,2 tháng trước
Vu tru hay quá anh lam rồi,@Linhanh-1994,0,2 tháng trước
vũ trụ sinh tồn hay,@ducduyphannhu7716,0,2 tháng trước
"tập này sinh tồn k được hay cho lắm, chỉ toàn vô chịu đựng",@BoLinh-su7oj,0,2 tháng trước
Toàn diễn viên mõm hk đc mấy fen  chơi ra trò,@QuocnghiemCao,0,2 tháng trước
"Mơi vô thấy Vũ trụ là bjk ai win rồi kkk, mình fan vũ trụ nào giờ ❤❤",@TayĐang-e9m,0,2 tháng trước
Ông vũ trụ quá vip pro lun,@tankeotrang-xd2io,0,2 tháng trước
Trời mời Vũ Trụ Vlog ai sinh tồn lại ổng 😂,@TranHoang-nw8vz,0,2 tháng trước
"Qúa thích bạn vũ trụ luôn, qua đỉnh, cách sinh tồn xem cuốn hay, có giải trí, đấu gala thì tuyệt vời. hi vọng bạn sẽ được tham gia các tập sinh tồn của lâm vlog.",@Tuyduyen94,2,2 tháng trước
Rồi ai qua a vũ trụ nữa,@hienha2216,0,2 tháng trước
Anh sinh tồn ở đàm lấy đi,@NguyenHoangVuong2010,0,2 tháng trước
Vũ trụ thua game này tui bỏ fl luôn á 😂😂😂,@annguyenthanh7229,0,2 tháng trước
vu tru trum sinh ton thang la dung,@LeminhThuy-u6h,0,2 tháng trước
chào anh Lâm,@dphat0312,0,2 tháng trước
Mấy khách mời chán vl,@phutran8113,0,2 tháng trước
nhìn đội hình này là biết ai thắng rồi 😊. ông vũ thì kĩ năng sinh tồn đỉnh thôi rồi. hy vọng gala ổng bợ luôn kk,@bachduongnana6381,0,2 tháng trước
.,@mrdevia.0330,1,2 tháng trước
Quá dễ dàng với Vũ Trụ,@huynhphusi,0,2 tháng trước
"Líp này có ông Vũ Trụ vào cái khác bọt liền. Chơi rất điềm đạm, hiền lành và đẳng cấp. T sẽ đăng ký Vũ Trụ Vlogs.",@hungao3492,109,2 tháng trước
Pải mik là mik bất tử ln,@nguyenvanbao5767,0,2 tháng trước
Mong tập sau a mời sang vlog tham gia chắc sẽ hay lắm,@NhutGaming06,0,2 tháng trước
Trò chơi này hay và vui này. Sinh tồn kiểu này mình có thể ở cả năm trong rừng này.,@Binhyen99999,0,2 tháng trước
1 tập siêu hay là những ytb nổi tiếng nhất hội tụ làm 1 trận đại chiến sinh tồn như phd sang lâm hội tụ tập này k hấp dẫn ms lạ,@quyhan-h5p,0,2 tháng trước
Vũ Trụ sinh tồn đĩnh r,@PhanGioi-b1c,0,2 tháng trước
Ban giám khảo đừng có đi theo để nó tự sinh tồn một sẽ hay hơn vs nó tự cần máy quay như team PHD nó mới hay,@khangnhậtMinh19,0,2 tháng trước
Ông Vũ trụ vlog chắt sẽ thắng vì ổng chuyên gia đi sinh tồn sẽ thích nghi với trò này hơn mọi bạn khác,@ThucMinh-zr5jy,0,2 tháng trước
Like 👍🏻 cho e có sâu tôm 🦐.. e đó OK 👌 đấy,@huyenvictoria7694,0,2 tháng trước
Người miền Tây luôn luôn thắng 🎉,@VanongNguyen-ov4jz,0,2 tháng trước
Chỉ có vũ trụ có khả năng Sinh tồn rất tốt,@bangvan2017,0,2 tháng trước
"Ông Vũ Trụ Vlog này đúng là pro thật sự luôn! 💪 Map này vốn khó vì mưa nhiều, đường trơn trượt, ai yếu tay là bỏ cuộc ngay… vậy mà ổng vẫn sinh tồn một cách chill ơi là chill.
Ngay phần mở đầu video thôi là đã thấy “full” kỹ năng sinh tồn rồi – từ dựng lều, nhóm lửa tới kiếm đồ ăn đều gọn gàng, nhanh chóng.
Xem xong thấy nể quá nên mình đã sub ngay cho Vũ Trụ Vlog. Không biết ở đây có ai cũng fan của ổng giống mình không? 🙌🔥",@ĐAMMÊTIPCLUP,0,2 tháng trước
10p 5 quảng cáo. biết là quảng cáo để có doanh thu nhưng mà cũng vừa thôi chứ xem ức chế ko chịu đc !,,0,2 tháng trước
Mình thấy nên có một tập đặc biệt mời các ytb về chủ đề sinh tồn về làm thử thách cho nó hấp dẫn,@NamLe-sx9lg,0,2 tháng trước
Làm gala sinh tồn theo team đi a lâm Gala lớn nhất luôn - Team PHD - Sang Vlog - Thánh xàm Vlog nữa 😂,@uongtang957,0,2 tháng trước
Máy ông này đầu hàng sớm vậy,@xitray7hoc,0,2 tháng trước
"Vũ tru dễ thương thật thà, coi cuốn coi ổng nhớ a thương sinh tồn ghê 😅",@lephung4706,0,2 tháng trước
uot trình hẳn mà mời thì không công bằng cho người khác r,@dnnhannn,0,2 tháng trước
42:33 cười điên,@thuongpham12345,0,2 tháng trước
Mới mở lên là biết ai thắng luôn 😂 có coi ông vũ trụ sinh tồn rồi,@nguyenngoctan8089,0,2 tháng trước
anh vũ trụ quá mạnh,@MinhNguyen-r2p2w,0,2 tháng trước
=)))  lụm 10 triệu,@PVIPPRO3,0,2 tháng trước
Nhìn ông Vũ trụ Giỏi vãi,@Jahhmvtiah123,0,2 tháng trước
Tui mời chơi ai ngờ mời ngây trùm sinh tồn chuyển sinh,@HangKhach-v8y8d,0,2 tháng trước
Chưa thấy ăn mừng nút kim cương ak xếp,@l-v-tmtvnhatbancuocsong5222,0,2 tháng trước
Chưa xem thết mà có ông Vũ trụ vlog là mình biết ai thắng rồi,@tranhong9824,0,2 tháng trước
Clip rat hay lau rồi mới xem thử thách sinh tồn kenh của a lâm . mình là tín đồ mê sinh tồn . có dip minh cũng muốn duoc tham gia,@taidang1888,0,2 tháng trước
Sinh tồn trọng rừng tưởng dê.hỏi khỏ làm 😂,@BeoSiu-h4o8l,0,2 tháng trước
"Vũ trụ sinh tồn là đỉnh rồi, thêm Hiêud TV nữa",@MườiLâmNgọc,0,2 tháng trước
Ôg Vũ Trụ ao trình vãi😂😂,@Siang-kf3nu,0,2 tháng trước
ông vũ trụ sinh tồn mà chill vãi nhìn kiểu này tui cx muốn đi sinh tồn,@vunguyen-wf2vu,2,2 tháng trước
"Ân sinh tồn được vậy là cũng giỏi r, mưa nắng khắt nghiệt, còn anh vũ trụ thắng xứng đáng sinh tồn quá giữ, làm chỗ ở chuẩn bị mọi thứ cũng chu đáo",@TuyetDinh-l2f,0,2 tháng trước
Vũ trụ quá đỉnh luôn anh,@NgocLe-h1j3u,0,2 tháng trước
Like mạnh tay mọi người ơi❤❤,@HaoNhat-t6r,0,2 tháng trước
Vũ trụ out trình quá😂,@nhatpham8778,0,2 tháng trước
Anh thử làm sinh tồn tem anh với tem phương hữu dưỡng đi anh mong anh làm,@BaorPhan-i5h,0,2 tháng trước
Quảng cáo chen ngang nhiều quá. Đang cuốn vài phút lại bị chen ngang,@nguyenquangvps4767,0,2 tháng trước
Ông lầm mời trúng pro vu sao mấy ông kia chơi lại. Tập sau mới sang vlog mới cân được với vu nha,@Kimthien123,0,2 tháng trước
ông vũ trụ hnhu trước có xuát hiện trên kênh phd r dko,@minhquan-depgai,0,2 tháng trước
vũ trụ ao trình quá,@KiệtDanh-r2l,0,2 tháng trước
"Mới vào thấy ông vu tru vlogger là tui biết ông sẽ thắng mà, ông giỏi lắm hâm mộ ông vu tru vlogger quá đi ❤❤❤",@phuocphan7144,0,2 tháng trước
Vũ trụ st hay quá 🎉,@haumobai8903,0,2 tháng trước
Ông vũ trụ out trình quá😂,@HuyĐoàn-g6p,0,2 tháng trước
Tú chơi chán quá,@THÔNGLỆ-VIÊN,0,2 tháng trước
Vòng sauu mời sang vlog đi a,@ĐạtVõ-m2d,0,2 tháng trước
Vũ trụ đúng vũ trụ,@arain9365,0,2 tháng trước
chắc ah tú nhớ vợ con r 🤣,@hhoyzz491,1,2 tháng trước
Mấy ông nào mà làm ruộng chuyền làm chân tay vài chắc thắng,@thichbaychuotdong123,0,2 tháng trước
Tập này người chơi yếu quá tạch sớm,@thichbaychuotdong123,0,2 tháng trước
Tập sau lên núi sinh tồn luôn anh😂,@GiangVi-z7c,0,2 tháng trước
Vũ trụ nên lập kênh Youtube sinh tồn...,@nguy3n-huy,0,2 tháng trước
Cái thằng kêu sinh tồn 20 ngày sao mà nó xộn lào dữ vậy lâm,@thuanpham8840,0,2 tháng trước
Thương khả năng gặp bài toán khó vũ trụ r,@DungNguyen-bn8ng,0,2 tháng trước
Sinh tồn thì ông vũ trụ trùm việt nam luon,@thanhpubgmobile7464,0,2 tháng trước
Ước gì được tham gia thử thách trong tame anh lâm 1 lần hâm mộ 10 mấy năm rồi 😢😢😢 cứu tui,@PhaNguyễn-v6t,0,2 tháng trước
anh Trong lên sóng kkk,@MrBINrayz,0,2 tháng trước
ước gì được a lâm mời đi thử thách xin tồn chúc a lâm nhiều sức khỏe và cả tem❤,@Lâm-m1b1j,0,2 tháng trước
anh làm chủ đề sinh tồn trên đảo hoang và tự thoát ra khỏi đảo đi ạ mong anh làm,@thanhphuang-cp9mc,0,2 tháng trước
Ông vũ trụ này thì out trình rồi . Coi videos của ổng mê luôn :))),@Alexbi121,0,2 tháng trước
E nghĩ tập sau sẽ ở rừng ngập mặn thì hay❤❤,@Tha99-h7e,0,2 tháng trước
Đôi nhà làm lúc nào chơi cũng thấy ngủ,@trungdungthegialevandung1215,0,2 tháng trước
"Th Tú tham gia làm gì? Tham gia video mà tinh thần kh có, lều không dựng, nằm ngủ từ đầu đến cuối thì nghỉ mẹ đi đỡ rác 😂",@HồngĐứcPhạm-y7n,0,2 tháng trước
Phải có ng nhà 2 3 người để video đỡ chán má ơi,@namvlogs8018,0,2 tháng trước
" @namvlogs8018 ai cũng biết điều đấy. Nhưng cái t muốn nói là cái thái độ và sự thiếu chuyên nghiệp khi tham gia video m hiểu kh? Cùng là người nhà nhưng Ân và Thương luôn tham gia hết mình, còn đây là lười, là ỷ nại, là ăn sẵn. Từ lúc nó vào đến bây giờ tính xem phải đến 100 cái clip có dựng lều sinh tồn chưa mà nó kh dựng được?",@HồngĐứcPhạm-y7n,0,2 tháng trước
" @HồngĐứcPhạm-y7n  mỗi người có mỗi thế mạnh khác nhau, xem mấy clip ăn uống nó lụm đc bao nhiêu 10tr rồi?",@namvlogs8018,0,2 tháng trước
Vũ trụ đung đăng cấp câu cá kiếm đồ ăn rất đơn giản,@trungdungthegialevandung1215,0,2 tháng trước
"Anh Vũ Trụ biết cách nói chuyện và sinh tồn hay ghê, trong team có anh thì nấy video sinh tồn cắm trại sẽ rất thú vị",@nhatlong323,1,2 tháng trước
Anh làm về game đi,@GàconGaming-w2e,0,2 tháng trước
Không cần nói cũng biết vũ trụ Thắng,@trungdungthegialevandung1215,0,2 tháng trước
"Fan vũ trụ,cố lên vũ trụ ơi",@21_PlayWwithRu,0,2 tháng trước
Sao a mua cả 2năm rồi có thấy cuộc gọi nào đâu,@lapho-pv9xe,0,2 tháng trước
Uầy anh vũ trụ vlog kìa,@thingadu6489,0,2 tháng trước
Vũ Trụ vô đây tìm đâu ra đối thủ. Vua tạo lửa mà,@phuongsmile482,0,2 tháng trước
Mấy ông nho kỹ năng sinh tồn không có tạo lửa không được,@trungdungthegialevandung1215,0,2 tháng trước
vũ trụ out trình quá,@huytran-j6f,0,2 tháng trước
Đối thủ nặng kí của vòng gala,@tlmusic5285,0,2 tháng trước
a lâm làm thử thách st 50 ng trên đảo đi a tiền thưởng 50 củ là mn chơi hết mình luôn,@hoango223,0,2 tháng trước
"Ô vũ trụ try hard quá,kênh Sinh tồn phải khác bọt chứ lị",@khamnguyenduc,0,2 tháng trước
Đúg tủ của vũ trụ vlog r🎉🎉🎉,@VinhNguyen-ph1sb,0,2 tháng trước
"Nhỏ tới giờ xem 4 kênh YTB:Lâm Vlog;Tony TV;ABP TV;Trang and Vinh,ấn tượng và xem từ lúc 4-5 tuổi là team Lâm Vlog và Tony TV,ABP TV",@huyenmy4528,1,2 tháng trước
chua xem la e don dc a vu thang chac lun kkk,@khanhlamvlog,0,2 tháng trước
mời đúng thằng hay làm clip sinh tồn trên yt thì chả thắng mới lạ.nhìn đoạn đầu bít trk kết quả r,@anhhung0290,0,2 tháng trước
hhh,@lofisad7523,0,2 tháng trước
Vũ trụ out trình quá r,@tuanmaikhoa3410,0,2 tháng trước
"Anh Vũ Trụ Uy Tín quá. Trái măn cụt rừng, ở quê e hay kêu trái bứa",@TuanAnh-cq1711,0,2 tháng trước (đã chỉnh sửa)
"Em nghĩ,em tự tin nhắn là ông Vũ trụ thắng",@TiềnHữu-o3r,0,2 tháng trước
Vòng gala a Lâm tham gia luôn thì chắc kịch tính hơn,@thuanlam2542,0,2 tháng trước
Thik nhất vũ trụ,@NghiaLeTrong-qn1oj,0,2 tháng trước
"Nếu sinh tồn, ko ai hơn vủ trụ tv",@nguyenbaolamnguyen3828,0,2 tháng trước
Đầu clip thấy Vũ Trụ là biết nhà vô địch rồi ❤❤❤,@CampWaysVlog,0,2 tháng trước
Chỗ e,@KhuongNguyenThi-ly9gl,0,2 tháng trước
Trái đỏ đó,@tonle3330,0,2 tháng trước
Edit kiểu này thấy vui quá anh Lâm 😂,@TuấnTuấn-v8f1z,0,2 tháng trước
"Nước suối toàn vắt đỉa giun mà ông uống ko đun luôn, xong chương trình lại nhập viện",@TkPreminum,0,2 tháng trước
Fan của lâm 1 nữa kéo qua vủ trụ😊,@lekhanhlinh2089,0,2 tháng trước
Vũ trụ quá đỉnh❤❤,@LĩnhChí-o4y,1,2 tháng trước
Ông này thành công trên kênh youtube thật,@TkPreminum,0,2 tháng trước
Mới vô thấy ông Vũ Trụ là thấy try hard rồi :)),@ledangkhoa1984,0,2 tháng trước
Mình bảo đảm là vũ trụ viloc thằng một trăm phần trăm,@TrăngNgọc-o8s,0,2 tháng trước
"Ông vũ trụ đỉnh vãi, out trình luôn mọi người vào đăng kí cho ổng nha",@HảianNguyễn-e3x,0,2 tháng trước
"Anh vũ trụ dễ thương vãi, quay tới ổng là mắc cười",@taibuinguyenminh5164,1,2 tháng trước
Nay kênh còn có trùm sinh tồn ghé qua nx😆,@huyềnphạm-y1f,0,2 tháng trước
